source,target,weight,shared_repositories
dependabot[bot],pre-commit-ci[bot],2,fastapi/fastapi; pallets/flask
AlertRED,Alexandrhub,1,fastapi/fastapi
AlertRED,Joao-Pedro-P-Holanda,1,fastapi/fastapi
AlertRED,KaniKim,1,fastapi/fastapi
AlertRED,Kludex,1,fastapi/fastapi
AlertRED,Serrones,1,fastapi/fastapi
AlertRED,Smlep,1,fastapi/fastapi
AlertRED,SwftAlpc,1,fastapi/fastapi
AlertRED,Vincy1230,1,fastapi/fastapi
AlertRED,Xewus,1,fastapi/fastapi
AlertRED,YuriiMotov,1,fastapi/fastapi
AlertRED,Zhongheng-Cheng,1,fastapi/fastapi
AlertRED,alejsdev,1,fastapi/fastapi
AlertRED,alv2017,1,fastapi/fastapi
AlertRED,barsi,1,fastapi/fastapi
AlertRED,ceb10n,1,fastapi/fastapi
AlertRED,dependabot[bot],1,fastapi/fastapi
AlertRED,dmontagu,1,fastapi/fastapi
AlertRED,estebanx64,1,fastapi/fastapi
AlertRED,euri10,1,fastapi/fastapi
AlertRED,github-actions[bot],1,fastapi/fastapi
AlertRED,handabaldeep,1,fastapi/fastapi
AlertRED,hard-coders,1,fastapi/fastapi
AlertRED,hasansezertasan,1,fastapi/fastapi
AlertRED,jaystone776,1,fastapi/fastapi
AlertRED,kantandane,1,fastapi/fastapi
AlertRED,marcelomarkus,1,fastapi/fastapi
AlertRED,mariacamilagl,1,fastapi/fastapi
AlertRED,nilslindemann,1,fastapi/fastapi
AlertRED,pablocm83,1,fastapi/fastapi
AlertRED,pre-commit-ci[bot],1,fastapi/fastapi
AlertRED,svlandeg,1,fastapi/fastapi
AlertRED,tiangolo,1,fastapi/fastapi
AlertRED,tokusumi,1,fastapi/fastapi
AlertRED,valentinDruzhinin,1,fastapi/fastapi
AlertRED,vishnuvskvkl,1,fastapi/fastapi
AlertRED,waynerv,1,fastapi/fastapi
AlertRED,xzmeng,1,fastapi/fastapi
AlertRED,yychanlee,1,fastapi/fastapi
AlertRED,zhaohan-dong,1,fastapi/fastapi
AlexanderFabisch,ArturoAmorQ,1,scikit-learn/scikit-learn
AlexanderFabisch,Charlie-XIAO,1,scikit-learn/scikit-learn
AlexanderFabisch,MechCoder,1,scikit-learn/scikit-learn
AlexanderFabisch,NelleV,1,scikit-learn/scikit-learn
AlexanderFabisch,NicolasHug,1,scikit-learn/scikit-learn
AlexanderFabisch,StefanieSenger,1,scikit-learn/scikit-learn
AlexanderFabisch,TomDLT,1,scikit-learn/scikit-learn
AlexanderFabisch,adrinjalali,1,scikit-learn/scikit-learn
AlexanderFabisch,agramfort,1,scikit-learn/scikit-learn
AlexanderFabisch,ahojnnes,1,scikit-learn/scikit-learn
AlexanderFabisch,alextp,1,scikit-learn/scikit-learn
AlexanderFabisch,amueller,1,scikit-learn/scikit-learn
AlexanderFabisch,arjoly,1,scikit-learn/scikit-learn
AlexanderFabisch,betatim,1,scikit-learn/scikit-learn
AlexanderFabisch,clayw,1,scikit-learn/scikit-learn
AlexanderFabisch,cmarmo,1,scikit-learn/scikit-learn
AlexanderFabisch,glemaitre,1,scikit-learn/scikit-learn
AlexanderFabisch,glouppe,1,scikit-learn/scikit-learn
AlexanderFabisch,jakevdp,1,scikit-learn/scikit-learn
AlexanderFabisch,jeremiedbb,1,scikit-learn/scikit-learn
AlexanderFabisch,jjerphan,1,scikit-learn/scikit-learn
AlexanderFabisch,jnothman,1,scikit-learn/scikit-learn
AlexanderFabisch,kemaleren,1,scikit-learn/scikit-learn
AlexanderFabisch,larsmans,1,scikit-learn/scikit-learn
AlexanderFabisch,lesteve,1,scikit-learn/scikit-learn
AlexanderFabisch,lorentzenchr,1,scikit-learn/scikit-learn
AlexanderFabisch,lucyleeow,1,scikit-learn/scikit-learn
AlexanderFabisch,mblondel,1,scikit-learn/scikit-learn
AlexanderFabisch,oddskool,1,scikit-learn/scikit-learn
AlexanderFabisch,ogrisel,1,scikit-learn/scikit-learn
AlexanderFabisch,pprett,1,scikit-learn/scikit-learn
AlexanderFabisch,qinhanmin2014,1,scikit-learn/scikit-learn
AlexanderFabisch,raghavrv,1,scikit-learn/scikit-learn
AlexanderFabisch,robertlayton,1,scikit-learn/scikit-learn
AlexanderFabisch,rth,1,scikit-learn/scikit-learn
AlexanderFabisch,scikit-learn-bot,1,scikit-learn/scikit-learn
AlexanderFabisch,thomasjpfan,1,scikit-learn/scikit-learn
AlexanderFabisch,vene,1,scikit-learn/scikit-learn
AlexanderFabisch,weilinear,1,scikit-learn/scikit-learn
Alexandrhub,Joao-Pedro-P-Holanda,1,fastapi/fastapi
Alexandrhub,KaniKim,1,fastapi/fastapi
Alexandrhub,Kludex,1,fastapi/fastapi
Alexandrhub,Serrones,1,fastapi/fastapi
Alexandrhub,Smlep,1,fastapi/fastapi
Alexandrhub,SwftAlpc,1,fastapi/fastapi
Alexandrhub,Vincy1230,1,fastapi/fastapi
Alexandrhub,Xewus,1,fastapi/fastapi
Alexandrhub,YuriiMotov,1,fastapi/fastapi
Alexandrhub,Zhongheng-Cheng,1,fastapi/fastapi
Alexandrhub,alejsdev,1,fastapi/fastapi
Alexandrhub,alv2017,1,fastapi/fastapi
Alexandrhub,barsi,1,fastapi/fastapi
Alexandrhub,ceb10n,1,fastapi/fastapi
Alexandrhub,dependabot[bot],1,fastapi/fastapi
Alexandrhub,dmontagu,1,fastapi/fastapi
Alexandrhub,estebanx64,1,fastapi/fastapi
Alexandrhub,euri10,1,fastapi/fastapi
Alexandrhub,github-actions[bot],1,fastapi/fastapi
Alexandrhub,handabaldeep,1,fastapi/fastapi
Alexandrhub,hard-coders,1,fastapi/fastapi
Alexandrhub,hasansezertasan,1,fastapi/fastapi
Alexandrhub,jaystone776,1,fastapi/fastapi
Alexandrhub,kantandane,1,fastapi/fastapi
Alexandrhub,marcelomarkus,1,fastapi/fastapi
Alexandrhub,mariacamilagl,1,fastapi/fastapi
Alexandrhub,nilslindemann,1,fastapi/fastapi
Alexandrhub,pablocm83,1,fastapi/fastapi
Alexandrhub,pre-commit-ci[bot],1,fastapi/fastapi
Alexandrhub,svlandeg,1,fastapi/fastapi
Alexandrhub,tiangolo,1,fastapi/fastapi
Alexandrhub,tokusumi,1,fastapi/fastapi
Alexandrhub,valentinDruzhinin,1,fastapi/fastapi
Alexandrhub,vishnuvskvkl,1,fastapi/fastapi
Alexandrhub,waynerv,1,fastapi/fastapi
Alexandrhub,xzmeng,1,fastapi/fastapi
Alexandrhub,yychanlee,1,fastapi/fastapi
Alexandrhub,zhaohan-dong,1,fastapi/fastapi
ArturoAmorQ,Charlie-XIAO,1,scikit-learn/scikit-learn
ArturoAmorQ,MechCoder,1,scikit-learn/scikit-learn
ArturoAmorQ,NelleV,1,scikit-learn/scikit-learn
ArturoAmorQ,NicolasHug,1,scikit-learn/scikit-learn
ArturoAmorQ,StefanieSenger,1,scikit-learn/scikit-learn
ArturoAmorQ,TomDLT,1,scikit-learn/scikit-learn
ArturoAmorQ,adrinjalali,1,scikit-learn/scikit-learn
ArturoAmorQ,agramfort,1,scikit-learn/scikit-learn
ArturoAmorQ,ahojnnes,1,scikit-learn/scikit-learn
ArturoAmorQ,alextp,1,scikit-learn/scikit-learn
ArturoAmorQ,amueller,1,scikit-learn/scikit-learn
ArturoAmorQ,arjoly,1,scikit-learn/scikit-learn
ArturoAmorQ,betatim,1,scikit-learn/scikit-learn
ArturoAmorQ,clayw,1,scikit-learn/scikit-learn
ArturoAmorQ,cmarmo,1,scikit-learn/scikit-learn
ArturoAmorQ,glemaitre,1,scikit-learn/scikit-learn
ArturoAmorQ,glouppe,1,scikit-learn/scikit-learn
ArturoAmorQ,jakevdp,1,scikit-learn/scikit-learn
ArturoAmorQ,jeremiedbb,1,scikit-learn/scikit-learn
ArturoAmorQ,jjerphan,1,scikit-learn/scikit-learn
ArturoAmorQ,jnothman,1,scikit-learn/scikit-learn
ArturoAmorQ,kemaleren,1,scikit-learn/scikit-learn
ArturoAmorQ,larsmans,1,scikit-learn/scikit-learn
ArturoAmorQ,lesteve,1,scikit-learn/scikit-learn
ArturoAmorQ,lorentzenchr,1,scikit-learn/scikit-learn
ArturoAmorQ,lucyleeow,1,scikit-learn/scikit-learn
ArturoAmorQ,mblondel,1,scikit-learn/scikit-learn
ArturoAmorQ,oddskool,1,scikit-learn/scikit-learn
ArturoAmorQ,ogrisel,1,scikit-learn/scikit-learn
ArturoAmorQ,pprett,1,scikit-learn/scikit-learn
ArturoAmorQ,qinhanmin2014,1,scikit-learn/scikit-learn
ArturoAmorQ,raghavrv,1,scikit-learn/scikit-learn
ArturoAmorQ,robertlayton,1,scikit-learn/scikit-learn
ArturoAmorQ,rth,1,scikit-learn/scikit-learn
ArturoAmorQ,scikit-learn-bot,1,scikit-learn/scikit-learn
ArturoAmorQ,thomasjpfan,1,scikit-learn/scikit-learn
ArturoAmorQ,vene,1,scikit-learn/scikit-learn
ArturoAmorQ,weilinear,1,scikit-learn/scikit-learn
Charlie-XIAO,MechCoder,1,scikit-learn/scikit-learn
Charlie-XIAO,NelleV,1,scikit-learn/scikit-learn
Charlie-XIAO,NicolasHug,1,scikit-learn/scikit-learn
Charlie-XIAO,StefanieSenger,1,scikit-learn/scikit-learn
Charlie-XIAO,TomDLT,1,scikit-learn/scikit-learn
Charlie-XIAO,adrinjalali,1,scikit-learn/scikit-learn
Charlie-XIAO,agramfort,1,scikit-learn/scikit-learn
Charlie-XIAO,ahojnnes,1,scikit-learn/scikit-learn
Charlie-XIAO,alextp,1,scikit-learn/scikit-learn
Charlie-XIAO,amueller,1,scikit-learn/scikit-learn
Charlie-XIAO,arjoly,1,scikit-learn/scikit-learn
Charlie-XIAO,betatim,1,scikit-learn/scikit-learn
Charlie-XIAO,clayw,1,scikit-learn/scikit-learn
Charlie-XIAO,cmarmo,1,scikit-learn/scikit-learn
Charlie-XIAO,glemaitre,1,scikit-learn/scikit-learn
Charlie-XIAO,glouppe,1,scikit-learn/scikit-learn
Charlie-XIAO,jakevdp,1,scikit-learn/scikit-learn
Charlie-XIAO,jeremiedbb,1,scikit-learn/scikit-learn
Charlie-XIAO,jjerphan,1,scikit-learn/scikit-learn
Charlie-XIAO,jnothman,1,scikit-learn/scikit-learn
Charlie-XIAO,kemaleren,1,scikit-learn/scikit-learn
Charlie-XIAO,larsmans,1,scikit-learn/scikit-learn
Charlie-XIAO,lesteve,1,scikit-learn/scikit-learn
Charlie-XIAO,lorentzenchr,1,scikit-learn/scikit-learn
Charlie-XIAO,lucyleeow,1,scikit-learn/scikit-learn
Charlie-XIAO,mblondel,1,scikit-learn/scikit-learn
Charlie-XIAO,oddskool,1,scikit-learn/scikit-learn
Charlie-XIAO,ogrisel,1,scikit-learn/scikit-learn
Charlie-XIAO,pprett,1,scikit-learn/scikit-learn
Charlie-XIAO,qinhanmin2014,1,scikit-learn/scikit-learn
Charlie-XIAO,raghavrv,1,scikit-learn/scikit-learn
Charlie-XIAO,robertlayton,1,scikit-learn/scikit-learn
Charlie-XIAO,rth,1,scikit-learn/scikit-learn
Charlie-XIAO,scikit-learn-bot,1,scikit-learn/scikit-learn
Charlie-XIAO,thomasjpfan,1,scikit-learn/scikit-learn
Charlie-XIAO,vene,1,scikit-learn/scikit-learn
Charlie-XIAO,weilinear,1,scikit-learn/scikit-learn
DasIch,SimonSapin,1,pallets/flask
DasIch,ThiefMaster,1,pallets/flask
DasIch,ThomasWaldmann,1,pallets/flask
DasIch,Winnetou,1,pallets/flask
DasIch,adambyrtek,1,pallets/flask
DasIch,akavlie,1,pallets/flask
DasIch,alexpantyukhin,1,pallets/flask
DasIch,antsar,1,pallets/flask
DasIch,aqt01,1,pallets/flask
DasIch,cvrebert,1,pallets/flask
DasIch,dag,1,pallets/flask
DasIch,davidism,1,pallets/flask
DasIch,dawranliou,1,pallets/flask
DasIch,defuz,1,pallets/flask
DasIch,dependabot-preview[bot],1,pallets/flask
DasIch,dependabot[bot],1,pallets/flask
DasIch,florentx,1,pallets/flask
DasIch,flying-sheep,1,pallets/flask
DasIch,garenchan,1,pallets/flask
DasIch,greyli,1,pallets/flask
DasIch,jab,1,pallets/flask
DasIch,jeffwidman,1,pallets/flask
DasIch,kennethreitz,1,pallets/flask
DasIch,keyan,1,pallets/flask
DasIch,lepture,1,pallets/flask
DasIch,lord63,1,pallets/flask
DasIch,methane,1,pallets/flask
DasIch,miguelgrinberg,1,pallets/flask
DasIch,mitsuhiko,1,pallets/flask
DasIch,pgjones,1,pallets/flask
DasIch,plaes,1,pallets/flask
DasIch,pre-commit-ci[bot],1,pallets/flask
DasIch,rduplain,1,pallets/flask
DasIch,s3rvac,1,pallets/flask
DasIch,tullyrankin,1,pallets/flask
DasIch,untitaker,1,pallets/flask
DasIch,vtbassmatt,1,pallets/flask
DasIch,wgwz,1,pallets/flask
DasIch,yuxiaoy1,1,pallets/flask
DeaMariaLeon,Dr-Irv,1,pandas-dev/pandas
DeaMariaLeon,MarcoGorelli,1,pandas-dev/pandas
DeaMariaLeon,ShaharNaveh,1,pandas-dev/pandas
DeaMariaLeon,TomAugspurger,1,pandas-dev/pandas
DeaMariaLeon,WillAyd,1,pandas-dev/pandas
DeaMariaLeon,adamklein,1,pandas-dev/pandas
DeaMariaLeon,alimcmaster1,1,pandas-dev/pandas
DeaMariaLeon,attack68,1,pandas-dev/pandas
DeaMariaLeon,changhiskhan,1,pandas-dev/pandas
DeaMariaLeon,charlesdong1991,1,pandas-dev/pandas
DeaMariaLeon,chris-b1,1,pandas-dev/pandas
DeaMariaLeon,cpcloud,1,pandas-dev/pandas
DeaMariaLeon,datapythonista,1,pandas-dev/pandas
DeaMariaLeon,dsaxton,1,pandas-dev/pandas
DeaMariaLeon,fangchenli,1,pandas-dev/pandas
DeaMariaLeon,gfyoung,1,pandas-dev/pandas
DeaMariaLeon,h-vetinari,1,pandas-dev/pandas
DeaMariaLeon,hayd,1,pandas-dev/pandas
DeaMariaLeon,jbrockmendel,1,pandas-dev/pandas
DeaMariaLeon,jorisvandenbossche,1,pandas-dev/pandas
DeaMariaLeon,jreback,1,pandas-dev/pandas
DeaMariaLeon,jschendel,1,pandas-dev/pandas
DeaMariaLeon,jseabold,1,pandas-dev/pandas
DeaMariaLeon,jtratner,1,pandas-dev/pandas
DeaMariaLeon,lithomas1,1,pandas-dev/pandas
DeaMariaLeon,lukemanley,1,pandas-dev/pandas
DeaMariaLeon,mroeschke,1,pandas-dev/pandas
DeaMariaLeon,mzeitlin11,1,pandas-dev/pandas
DeaMariaLeon,natmokval,1,pandas-dev/pandas
DeaMariaLeon,orbitfold,1,pandas-dev/pandas
DeaMariaLeon,phofl,1,pandas-dev/pandas
DeaMariaLeon,rhshadrach,1,pandas-dev/pandas
DeaMariaLeon,simonjayhawkins,1,pandas-dev/pandas
DeaMariaLeon,sinhrks,1,pandas-dev/pandas
DeaMariaLeon,toobaz,1,pandas-dev/pandas
DeaMariaLeon,topper-123,1,pandas-dev/pandas
DeaMariaLeon,tuhinsharma121,1,pandas-dev/pandas
DeaMariaLeon,twoertwein,1,pandas-dev/pandas
DeaMariaLeon,wesm,1,pandas-dev/pandas
Dr-Irv,MarcoGorelli,1,pandas-dev/pandas
Dr-Irv,ShaharNaveh,1,pandas-dev/pandas
Dr-Irv,TomAugspurger,1,pandas-dev/pandas
Dr-Irv,WillAyd,1,pandas-dev/pandas
Dr-Irv,adamklein,1,pandas-dev/pandas
Dr-Irv,alimcmaster1,1,pandas-dev/pandas
Dr-Irv,attack68,1,pandas-dev/pandas
Dr-Irv,changhiskhan,1,pandas-dev/pandas
Dr-Irv,charlesdong1991,1,pandas-dev/pandas
Dr-Irv,chris-b1,1,pandas-dev/pandas
Dr-Irv,cpcloud,1,pandas-dev/pandas
Dr-Irv,datapythonista,1,pandas-dev/pandas
Dr-Irv,dsaxton,1,pandas-dev/pandas
Dr-Irv,fangchenli,1,pandas-dev/pandas
Dr-Irv,gfyoung,1,pandas-dev/pandas
Dr-Irv,h-vetinari,1,pandas-dev/pandas
Dr-Irv,hayd,1,pandas-dev/pandas
Dr-Irv,jbrockmendel,1,pandas-dev/pandas
Dr-Irv,jorisvandenbossche,1,pandas-dev/pandas
Dr-Irv,jreback,1,pandas-dev/pandas
Dr-Irv,jschendel,1,pandas-dev/pandas
Dr-Irv,jseabold,1,pandas-dev/pandas
Dr-Irv,jtratner,1,pandas-dev/pandas
Dr-Irv,lithomas1,1,pandas-dev/pandas
Dr-Irv,lukemanley,1,pandas-dev/pandas
Dr-Irv,mroeschke,1,pandas-dev/pandas
Dr-Irv,mzeitlin11,1,pandas-dev/pandas
Dr-Irv,natmokval,1,pandas-dev/pandas
Dr-Irv,orbitfold,1,pandas-dev/pandas
Dr-Irv,phofl,1,pandas-dev/pandas
Dr-Irv,rhshadrach,1,pandas-dev/pandas
Dr-Irv,simonjayhawkins,1,pandas-dev/pandas
Dr-Irv,sinhrks,1,pandas-dev/pandas
Dr-Irv,toobaz,1,pandas-dev/pandas
Dr-Irv,topper-123,1,pandas-dev/pandas
Dr-Irv,tuhinsharma121,1,pandas-dev/pandas
Dr-Irv,twoertwein,1,pandas-dev/pandas
Dr-Irv,wesm,1,pandas-dev/pandas
Joao-Pedro-P-Holanda,KaniKim,1,fastapi/fastapi
Joao-Pedro-P-Holanda,Kludex,1,fastapi/fastapi
Joao-Pedro-P-Holanda,Serrones,1,fastapi/fastapi
Joao-Pedro-P-Holanda,Smlep,1,fastapi/fastapi
Joao-Pedro-P-Holanda,SwftAlpc,1,fastapi/fastapi
Joao-Pedro-P-Holanda,Vincy1230,1,fastapi/fastapi
